tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,codigo_provincia,provincia,codigo_canton,canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion,antecedentes
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,MODELO,SAUCES,09D05C02S08,SAUCES 8,9,GUAYAS,901,GUAYAQUIL,"-21,273",-79.89124,URBANO,PARQUES Y PLAZAS,PUBLICO,27/05/2024,19:20:00,ARMA BLANCA,CUCHILLO,VIOLENCIA INTRAFAMILIAR,SENTIMENTAL,HERIDA POR ARMA BLANCA,32,A,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,BELLAVISTA NORTE,08D01C06S02,BELLAVISTA NORTE 2,8,ESMERALDAS,801,ESMERALDAS,"0,97427",-79.65268,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,03:06:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,SIN_DATO,SOLTERO,ECUADOR,FISICA,AYUDANTE,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 2,PICHINCHA,CAYAMBE,OLMEDO,17D10C06S01,OLMEDO 1,17,PICHINCHA,1702,CAYAMBE,"0,13809",-78.08346,RURAL,HACIENDAS,PRIVADO,26/05/2024,03:00:00,ARMA CONTUNDENTE,OBJETO CONTUSO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDAS CONTUSAS,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 3,TUNGURAHUA,AMBATO SUR,SANTA ROSA,18D02C10S01,SANTA ROSA 1,18,TUNGURAHUA,1801,AMBATO,"-129,694",-78.68271,RURAL,CASA/VILLA,PRIVADO,26/05/2024,23:50:00,ARMA CONTUNDENTE,OBJETO CONTUSO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDAS CONTUSAS,37,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,CARPINTERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,SAN PABLO,13D01C05S02,SAN PABLO 2,13,MANABÍ,1301,PORTOVIEJO,"-104,878",-80.44563,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,13:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PEDERNALES,ACHIOTE,13D10C01S01,ACHIOTE 1,13,MANABÍ,1317,PEDERNALES,"0,019",-79.84183,RURAL,VÍA PÚBLICA,PUBLICO,26/05/2024,07:40:00,ARMA BLANCA,CUCHILLO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA BLANCA,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,JARAMIJO,13D02C20S01,JARAMIJO 1,13,MANABÍ,1321,JARAMIJO,"-0,94465",-80.63986,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,12:25:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,JARAMIJO,13D02C20S01,JARAMIJO 1,13,MANABÍ,1321,JARAMIJO,"-0,94465",-80.63986,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,12:25:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,PESCADOR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,MEJÍA,13D01C08S01,MEJÍA 1,13,MANABÍ,1301,PORTOVIEJO,"-100,031",-80.46645,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,22:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,SECUESTRO EXPRESS,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,EL CARMEN,EL CARMEN,13D05C03S02,EL CARMEN 2,13,MANABÍ,1304,EL CARMEN,"-0,74136",-79.64567,RURAL,VÍA PÚBLICA,PUBLICO,26/05/2024,17:40:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S02,MARÍA AUXILIADORA 2,13,MANABÍ,1308,MANTA,"-0,97796",-80.71329,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,19:25:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER C.QUIM.BIO,BACHILLERATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,BARREIRO,12D01C04S01,BARREIRO 1,12,LOS RÍOS,1201,BABAHOYO,"-179,561",-79.51806,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,11:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,PASAJE,RIO BONITO,07D01C06S01,RIO BONITO 1,7,EL ORO,706,EL GUABO,"-310,655",-79.76446,RURAL,VÍA PÚBLICA,PUBLICO,26/05/2024,18:25:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER AGROPECUAR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,PASAJE,RIO BONITO,07D01C06S01,RIO BONITO 1,7,EL ORO,706,EL GUABO,"-310,655",-79.76446,RURAL,VÍA PÚBLICA,PUBLICO,26/05/2024,18:30:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,SANTA ROSA,LAS PALMERAS,07D06C06S01,LAS PALMERAS 1,7,EL ORO,712,SANTA ROSA,"-344,198",-79.94935,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,21:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,LOJA,SABANILLA,ALAMOR,11D04C04S01,ALAMOR 1,11,LOJA,1110,PUYANGO,"-401,588",-80.01728,RURAL,CASA/VILLA,PRIVADO,26/05/2024,03:31:00,ARMA DE FUEGO,PISTOLA,VIOLENCIA COMUNITARIA,ACTOS DE ODIO,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,9,GUAYAS,901,GUAYAQUIL,"-207,153",-79.93824,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,00:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,DIVINO NIÑO,09D24C06S03,DIVINO NIÑO 3,9,GUAYAS,907,DURAN,"-21,576",-79.82232,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,11:27:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S04,NUEVO GUAYAQUIL 4,9,GUAYAS,901,GUAYAQUIL,"-20,964",-79.97554,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,DIVINO NIÑO,09D24C06S03,DIVINO NIÑO 3,9,GUAYAS,907,DURAN,"-216,232",-79.82495,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,14:40:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S03,NUEVO GUAYAQUIL 3,9,GUAYAS,901,GUAYAQUIL,"-210,683",-79.96885,URBANO,VÍA PÚBLICA,PUBLICO,26/05/2024,09:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S01,NUEVA PROSPERINA 1,9,GUAYAS,901,GUAYAQUIL,"-213,606",-79.96326,URBANO,CASA/VILLA,PRIVADO,26/05/2024,15:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,TENGUEL,09D05C07S01,TENGUEL 1,9,GUAYAS,901,GUAYAQUIL,"-301,092",-79.73473,URBANO,CASA/VILLA,PRIVADO,26/05/2024,07:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,EUGENIO ESPEJO,COCHAPAMBA,17D05C11S03,COCHAPAMBA 3,17,PICHINCHA,1701,QUITO,"-0,13651",-78.50851,URBANO,QUEBRADAS,PUBLICO,26/05/2024,14:30:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA BLANCA,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,QUININDÉ,LA UNIÓN,08D04C08S02,LA UNIÓN 2,8,ESMERALDAS,804,QUININDE,"0,08537",-79.41954,RURAL,VÍA PÚBLICA,PUBLICO,25/05/2024,10:30:00,ARMA CONTUNDENTE,BARRA,DELINCUENCIA COMÚN,ROBO EN EJES VIALES O CARRETERAS,HERIDAS CONTUSAS,32,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,CHOFER PROFESIONAL,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,QUININDÉ,LA UNIÓN,08D04C08S02,LA UNIÓN 2,8,ESMERALDAS,804,QUININDE,"0,08537",-79.41954,RURAL,VÍA PÚBLICA,PUBLICO,25/05/2024,10:30:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,ROBO EN EJES VIALES O CARRETERAS,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MURCIÉLAGO,13D02C06S02,MURCIÉLAGO 2,13,MANABÍ,1308,MANTA,"-0,94672",-80.72674,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,19:58:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MONTECRISTI,13D02C19S02,MONTECRISTI 2,13,MANABÍ,1309,MONTECRISTI,"-104,515",-80.66022,URBANO,CASA/VILLA,PRIVADO,25/05/2024,19:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR,SIN_DATO,SIN_DATO
SICARIATO,ZONA 4,MANABÍ,PORTOVIEJO,PICOAZA,13D01C07S02,PICOAZA 2,13,MANABÍ,1301,PORTOVIEJO,"-101,217",-80.47889,URBANO,CANCHAS DE USO MÚLTIPLE,PUBLICO,25/05/2024,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,LA PRADERA,13D02C02S03,LA PRADERA 3,13,MANABÍ,1308,MANTA,"-0,9757",-80.69873,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,18:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,97103",-80.71095,URBANO,OTROS LOCALES COMERCIALES,PRIVADO,25/05/2024,17:00:00,ARMA DE FUEGO,OTROS ARMA LARGA,TRANSNACIONAL,TRÁFICO INTERNACIONAL DE DROGA,HERIDA POR ARMA DE FUEGO,63,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,CHOFER PROFESIONAL,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,97103",-80.71095,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,15:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,PORTOVIEJO,13D01C06S03,PORTOVIEJO 3,13,MANABÍ,1301,PORTOVIEJO,"-105,694",-80.4632,URBANO,RÍO,PUBLICO,25/05/2024,00:00:00,ARMA BLANCA,OTRO,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA BLANCA,30,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
FEMICIDIO,ZONA 5,GUAYAS,DAULE,PORVENIR,09D19C09S01,PORVENIR 1,9,GUAYAS,918,SANTA LUCIA,"-167,788",-80.00628,RURAL,CASA/VILLA,PRIVADO,25/05/2024,20:40:00,ARMA BLANCA,CUCHILLO,VIOLENCIA INTRAFAMILIAR,SENTIMENTAL,HERIDA POR ARMA BLANCA,17,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,NARANJAL SUR,09D12C04S02,NARANJAL SUR 2,9,GUAYAS,911,NARANJAL,"-271,179",-79.6647,RURAL,VÍA PÚBLICA,PUBLICO,25/05/2024,07:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,QUEVEDO,DIVINO NIÑO,12D03C06S03,DIVINO NIÑO 3,12,LOS RÍOS,1205,QUEVEDO,"-105,603",-79.46977,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,04:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BUENA FE,PATRICIA PILAR,12D06C05S01,PATRICIA PILAR 1,12,LOS RÍOS,1210,BUENA FE,"-0,59668",-79.36978,RURAL,HACIENDAS,PRIVADO,25/05/2024,07:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,PUEBLO VIEJO,PUEBLO VIEJO,12D02C01S01,PUEBLO VIEJO 1,12,LOS RÍOS,1204,PUEBLOVIEJO,"-152,441",-79.56885,RURAL,HACIENDAS,PRIVADO,25/05/2024,15:15:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,PUEBLO VIEJO,PUEBLO VIEJO,12D02C01S01,PUEBLO VIEJO 1,12,LOS RÍOS,1204,PUEBLOVIEJO,"-152,441",-79.56885,RURAL,HACIENDAS,PRIVADO,25/05/2024,15:15:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,VINCES,ABRAS DE MANTEQUILLA,12D05C04S01,ABRAS DE MANTEQUILLA 1,12,LOS RÍOS,1208,VINCES,"-144,928",-79.64796,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,19:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,QUEVEDO,MOCACHE,12D03C11S02,MOCACHE 2,12,LOS RÍOS,1212,MOCACHE,"-118,636",-79.50316,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BUENA FE,COSTA AZUL,12D06C08S01,COSTA AZUL 1,12,LOS RÍOS,1211,VALENCIA,"-0,88855",-79.47151,RURAL,RÍO,PUBLICO,25/05/2024,19:20:00,ARMA BLANCA,CORTO PUNZANTE,TRANSNACIONAL,SECUESTRO,HERIDA POR ARMA BLANCA,45,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,QUEVEDO,DIVINO NIÑO,12D03C06S02,DIVINO NIÑO 2,12,LOS RÍOS,1205,QUEVEDO,"-103,129",-79.45817,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,19:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,QUEVEDO,GALO PLAZA,12D03C05S02,GALO PLAZA 2,12,LOS RÍOS,1205,QUEVEDO,"-100,991",-79.47637,URBANO,SALAS DE BELLEZA,PRIVADO,25/05/2024,19:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 6,AZUAY,PONCE ENRÍQUEZ,CARMEN DE PIJILI,01D07C03S01,CARMEN DE PIJILI 1,1,AZUAY,115,CAMILO PONCE ENRIQUEZ,"-282,031",-79.64886,RURAL,VÍA PÚBLICA,PUBLICO,25/05/2024,01:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,FISICA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 6,AZUAY,PONCE ENRÍQUEZ,CAMILO PONCE ENRÍQUEZ,01D07C02S01,CAMILO PONCE ENRÍQUEZ 1,1,AZUAY,115,CAMILO PONCE ENRIQUEZ,"-301,204",-79.73455,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,21:20:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AGRICULTOR,BASICA,SIN_DATO
ASESINATO,ZONA 6,AZUAY,PONCE ENRÍQUEZ,CAMILO PONCE ENRÍQUEZ,01D07C02S01,CAMILO PONCE ENRÍQUEZ 1,1,AZUAY,115,CAMILO PONCE ENRIQUEZ,"-301,204",-79.73455,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,21:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,50,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ALBANIL,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S03,PORTETE 3,9,GUAYAS,901,GUAYAQUIL,"-219,942",-79.93308,URBANO,BARES,PRIVADO,25/05/2024,04:26:00,ARMA DE FUEGO,PISTOLA,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,CENTRO,09D24C02S01,CENTRO 1,9,GUAYAS,907,DURAN,"-217,957",-79.83694,URBANO,VÍA PÚBLICA,PUBLICO,25/05/2024,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS SUR,09D02C02S02,MALVINAS SUR 2,9,GUAYAS,901,GUAYAQUIL,"-223,177",-79.91254,URBANO,CASA/VILLA,PRIVADO,25/05/2024,19:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO,SIN_DATO
